city_name,date,total_orders,roc_orders,wg_orders,roc_fee,wg_fee
city_459,2022-03-13,2,,,,
city_464,2022-03-13,1,,,,
city_467,2022-03-13,1,,,,
city_491,2022-03-13,1,,,,
city_494,2022-03-13,8,1,2,50,100
city_495,2022-03-13,5,1,1,50,100
city_499,2022-03-13,1,,,,
city_510,2022-03-13,1,,,,
city_529,2022-03-13,2,,,,
city_532,2022-03-13,4,,1,,100
city_548,2022-03-13,1,,1,,100
city_556,2022-03-13,2,,,,
city_559,2022-03-13,6,,2,,100
"San Francisco, CA",2022-03-13,13,1,2,50,100
city_561,2022-03-13,5,,2,,100
city_562,2022-03-13,1,,,,
city_568,2022-03-13,2,,,,
city_574,2022-03-13,6,,,,
city_599,2022-03-13,1,,,,
city_605,2022-03-13,1,,,,
city_626,2022-03-13,1,,,,
city_673,2022-03-13,8,,,,
city_699,2022-03-13,1,,,,
city_036,2022-03-14,1,,,,
city_045,2022-03-14,4,,2,,100
city_046,2022-03-14,1,,,,
city_047,2022-03-14,4,,1,,100
city_062,2022-03-14,2,,,,
city_076,2022-03-14,1,,,,
city_078,2022-03-14,4,,1,,100
city_079,2022-03-14,2,,1,,100
city_088,2022-03-14,1,,,,
city_119,2022-03-14,1,,,,
city_120,2022-03-14,1,,,,
city_121,2022-03-14,3,1,,50,
city_125,2022-03-14,8,1,,50,
city_127,2022-03-14,1,,,,
city_133,2022-03-14,2,,,,
city_138,2022-03-14,2,1,,50,
city_160,2022-03-14,3,1,,50,
city_173,2022-03-14,6,1,1,50,100
city_176,2022-03-14,3,,,,
city_206,2022-03-14,1,,,,
city_207,2022-03-14,1,,,,
city_223,2022-03-14,1,,1,,100
city_252,2022-03-14,1,,,,
city_262,2022-03-14,1,,,,
city_273,2022-03-14,2,,,,
city_275,2022-03-14,1,,,,
city_290,2022-03-14,2,,,,
city_300,2022-03-14,1,,,,
city_324,2022-03-14,1,,,,
city_333,2022-03-14,1,,,,
city_365,2022-03-14,1,,,,
city_374,2022-03-14,33,4,7,50,100
city_375,2022-03-14,1,,,,
city_380,2022-03-14,1,,,,
"Miami, FL",2022-03-14,2,,1,,100
city_410,2022-03-14,1,,,,
city_411,2022-03-14,1,,,,
city_440,2022-03-14,2,,1,,100
city_447,2022-03-14,37,1,4,50,100
city_457,2022-03-14,1,,,,
city_464,2022-03-14,1,,,,
city_471,2022-03-14,1,,,,
city_480,2022-03-14,1,,,,
city_485,2022-03-14,1,,,,
city_494,2022-03-14,6,,2,,100
city_495,2022-03-14,2,,1,,100
city_499,2022-03-14,2,,,,
city_510,2022-03-14,3,,,,
city_515,2022-03-14,1,,,,
city_527,2022-03-14,1,,,,
city_529,2022-03-14,2,,,,
city_532,2022-03-14,2,,,,
city_548,2022-03-14,2,,,,
city_552,2022-03-14,1,,,,
city_556,2022-03-14,2,1,,50,
city_558,2022-03-14,2,,,,
city_559,2022-03-14,7,,1,,100
"San Francisco, CA",2022-03-14,7,,2,,100
city_561,2022-03-14,5,,1,,100
city_569,2022-03-14,1,,,,
city_570,2022-03-14,1,,,,
city_574,2022-03-14,5,,,,
city_599,2022-03-14,2,,,,
city_601,2022-03-14,1,,,,
city_607,2022-03-14,2,,,,
city_643,2022-03-14,2,,,,
city_654,2022-03-14,1,,,,
city_673,2022-03-14,10,,,,
city_679,2022-03-14,1,,,,
city_704,2022-03-15,1,,,,
city_009,2022-03-15,1,,,,
city_036,2022-03-15,4,,,,
city_045,2022-03-15,3,,,,
city_047,2022-03-15,1,,,,
city_072,2022-03-15,1,,,,
city_076,2022-03-15,1,,,,
city_078,2022-03-15,5,,,,
city_079,2022-03-15,1,,1,,100
city_081,2022-03-15,1,,,,
city_088,2022-03-15,4,,,,
city_091,2022-03-15,1,,,,
city_121,2022-03-15,3,1,,50,
city_122,2022-03-15,1,,,,
city_124,2022-03-15,1,,,,
city_125,2022-03-15,10,,,,
city_127,2022-03-15,1,,,,
city_144,2022-03-15,1,,,,
city_160,2022-03-15,4,1,,50,
city_173,2022-03-15,5,1,,50,
city_176,2022-03-15,2,,,,
city_266,2022-03-15,1,,,,
city_273,2022-03-15,1,,,,
city_290,2022-03-15,3,,,,
city_300,2022-03-15,1,,,,
city_306,2022-03-15,1,,,,
city_338,2022-03-15,1,,,,
city_351,2022-03-15,1,,,,
city_366,2022-03-15,1,,,,
city_374,2022-03-15,20,2,2,50,100
city_375,2022-03-15,2,1,,50,
city_388,2022-03-15,1,,,,
"Miami, FL",2022-03-15,2,,,,
city_407,2022-03-15,1,,,,
city_410,2022-03-15,1,,,,
city_411,2022-03-15,1,,,,
city_437,2022-03-15,1,1,,50,
city_444,2022-03-15,3,,,,
city_445,2022-03-15,1,,,,
city_447,2022-03-15,26,1,3,50,100
city_467,2022-03-15,1,,,,
city_494,2022-03-15,9,,1,,100
city_495,2022-03-15,3,,,,
city_499,2022-03-15,1,,1,,100
city_509,2022-03-15,1,,,,
city_510,2022-03-15,4,,1,,100
city_512,2022-03-15,2,,,,
city_515,2022-03-15,1,,,,
city_522,2022-03-15,2,,,,
city_532,2022-03-15,4,1,,50,
city_548,2022-03-15,1,,,,
city_559,2022-03-15,3,1,,50,
"San Francisco, CA",2022-03-15,8,2,1,50,100
city_561,2022-03-15,4,,1,,100
city_574,2022-03-15,8,1,3,50,100
city_591,2022-03-15,1,1,,50,
city_607,2022-03-15,1,,,,
city_619,2022-03-15,1,,,,
city_626,2022-03-15,1,,,,
city_638,2022-03-15,1,,,,
city_643,2022-03-15,2,,,,
city_673,2022-03-15,6,,,,
city_015,2022-03-16,1,,,,
city_035,2022-03-16,3,,,,
city_036,2022-03-16,6,,,,
city_045,2022-03-16,1,1,,50,
city_047,2022-03-16,3,,,,
city_078,2022-03-16,2,,,,
city_097,2022-03-16,1,,,,
city_121,2022-03-16,2,,,,
city_125,2022-03-16,12,3,,50,
city_144,2022-03-16,2,,,,
city_160,2022-03-16,3,1,,50,
city_173,2022-03-16,8,,3,,100
city_223,2022-03-16,1,,,,
city_236,2022-03-16,1,,,,
city_252,2022-03-16,1,,,,
city_266,2022-03-16,1,,,,
city_271,2022-03-16,1,,,,
city_290,2022-03-16,5,,,,
city_295,2022-03-16,1,,,,
city_300,2022-03-16,1,,1,,100
city_337,2022-03-16,1,,,,
city_364,2022-03-16,3,,,,
city_366,2022-03-16,1,,,,
city_374,2022-03-16,17,,4,,100
"Miami, FL",2022-03-16,3,,,,
city_411,2022-03-16,3,,,,
city_414,2022-03-16,1,,,,
city_443,2022-03-16,1,,,,
city_447,2022-03-16,34,1,7,50,100
city_471,2022-03-16,1,,,,
city_494,2022-03-16,2,,,,
city_495,2022-03-16,5,,,,
city_510,2022-03-16,3,,,,
city_515,2022-03-16,1,,,,
city_516,2022-03-16,1,,,,
city_529,2022-03-16,2,1,,50,
city_532,2022-03-16,5,1,2,50,100
city_548,2022-03-16,1,,,,
city_556,2022-03-16,2,,,,
city_558,2022-03-16,1,,,,
city_559,2022-03-16,9,1,,50,
"San Francisco, CA",2022-03-16,13,,1,,100
city_561,2022-03-16,2,,,,
city_562,2022-03-16,1,,,,
city_568,2022-03-16,1,,,,
city_569,2022-03-16,1,,,,
city_574,2022-03-16,6,1,,50,
city_602,2022-03-16,1,,,,
city_607,2022-03-16,1,,,,
city_639,2022-03-16,2,,,,
city_650,2022-03-16,1,,,,
city_673,2022-03-16,3,,,,
city_688,2022-03-16,1,,,,
city_697,2022-03-16,1,,,,
city_704,2022-03-17,1,,,,
city_009,2022-03-17,1,,,,
city_036,2022-03-17,3,,,,
city_037,2022-03-17,1,,,,
city_041,2022-03-17,2,,,,
city_046,2022-03-17,1,,1,,100
city_047,2022-03-17,1,,,,
city_072,2022-03-17,1,,,,
city_078,2022-03-17,1,,,,
city_079,2022-03-17,1,,,,
city_081,2022-03-17,1,,,,
city_120,2022-03-17,1,,,,
city_121,2022-03-17,2,,,,
city_125,2022-03-17,3,,,,
city_133,2022-03-17,2,,,,
city_160,2022-03-17,2,,,,
city_173,2022-03-17,7,1,1,50,100
city_176,2022-03-17,2,,,,
city_194,2022-03-17,1,,,,
city_220,2022-03-17,1,,,,
city_223,2022-03-17,1,,,,
city_235,2022-03-17,1,,,,
city_271,2022-03-17,1,,,,
city_276,2022-03-17,1,,,,
city_290,2022-03-17,7,,2,,100
city_295,2022-03-17,3,,,,
city_299,2022-03-17,1,,,,
city_300,2022-03-17,2,,,,
city_324,2022-03-17,1,,,,
city_351,2022-03-17,1,,,,
city_357,2022-03-17,1,,,,
city_374,2022-03-17,15,2,1,50,100
"Miami, FL",2022-03-17,2,,,,
city_411,2022-03-17,3,,1,,100
city_440,2022-03-17,1,,,,
city_443,2022-03-17,1,,,,
city_447,2022-03-17,30,5,1,50,100
city_494,2022-03-17,6,,2,,100
city_495,2022-03-17,2,1,,50,
city_499,2022-03-17,1,,,,
city_509,2022-03-17,2,,,,
city_510,2022-03-17,1,,,,
city_516,2022-03-17,1,,,,
city_522,2022-03-17,1,,,,
city_527,2022-03-17,1,,,,
city_528,2022-03-17,1,,,,
city_529,2022-03-17,2,,,,
city_532,2022-03-17,1,,,,
city_537,2022-03-17,1,,,,
city_548,2022-03-17,1,,1,,100
city_556,2022-03-17,2,,,,
city_559,2022-03-17,5,,1,,100
"San Francisco, CA",2022-03-17,5,1,1,50,100
city_561,2022-03-17,3,1,1,50,100
city_568,2022-03-17,1,,,,
city_574,2022-03-17,3,,1,,100
city_607,2022-03-17,2,,,,
city_660,2022-03-17,1,,,,
city_673,2022-03-17,7,1,,50,
city_016,2022-03-18,1,,,,
city_036,2022-03-18,5,,1,,100
city_045,2022-03-18,2,,1,,100
city_055,2022-03-18,2,,,,
city_078,2022-03-18,7,1,3,50,100
city_084,2022-03-18,1,,,,
city_088,2022-03-18,1,,,,
city_093,2022-03-18,1,,,,
city_121,2022-03-18,1,,,,
city_125,2022-03-18,9,,,,
city_160,2022-03-18,5,,1,,100
city_173,2022-03-18,2,1,,50,
city_194,2022-03-18,1,,,,
city_284,2022-03-18,1,,,,
city_290,2022-03-18,4,,2,,100
city_300,2022-03-18,1,,,,
city_324,2022-03-18,1,,,,
city_351,2022-03-18,1,,,,
city_354,2022-03-18,1,,,,
city_374,2022-03-18,28,3,4,50,100
city_387,2022-03-18,1,,,,
city_395,2022-03-18,1,,,,
city_396,2022-03-18,1,,,,
city_399,2022-03-18,1,,,,
"Miami, FL",2022-03-18,3,,1,,100
city_411,2022-03-18,4,,1,,100
city_440,2022-03-18,2,,,,
city_447,2022-03-18,30,3,3,50,100
city_452,2022-03-18,1,,,,
city_461,2022-03-18,1,,,,
city_464,2022-03-18,3,,,,
city_471,2022-03-18,2,,1,,100
city_494,2022-03-18,6,,,,
city_509,2022-03-18,4,,1,,100
city_510,2022-03-18,3,,,,
city_516,2022-03-18,1,,,,
city_519,2022-03-18,1,,,,
city_527,2022-03-18,1,,,,
city_532,2022-03-18,1,,,,
city_535,2022-03-18,1,,,,
city_538,2022-03-18,1,,,,
city_548,2022-03-18,1,,,,
city_552,2022-03-18,1,,,,
city_556,2022-03-18,1,,,,
city_558,2022-03-18,1,,,,
city_559,2022-03-18,8,,3,,100
"San Francisco, CA",2022-03-18,9,1,2,50,100
city_561,2022-03-18,1,,,,
city_569,2022-03-18,1,,,,
city_574,2022-03-18,3,,1,,100
city_575,2022-03-18,2,,,,
city_582,2022-03-18,1,,,,
city_599,2022-03-18,1,,,,
city_629,2022-03-18,1,,,,
city_640,2022-03-18,1,,1,,100
city_643,2022-03-18,2,,,,
city_645,2022-03-18,1,,,,
city_660,2022-03-18,1,,,,
city_673,2022-03-18,9,,1,,100
city_685,2022-03-18,1,,,,
city_688,2022-03-18,1,,,,
city_704,2022-03-19,1,,1,,100
city_001,2022-03-19,1,,,,
city_005,2022-03-19,1,,,,
city_013,2022-03-19,1,,,,
city_016,2022-03-19,1,,,,
city_023,2022-03-19,1,,1,,100
city_027,2022-03-19,1,,,,
city_036,2022-03-19,3,,,,
city_043,2022-03-19,1,,,,
city_047,2022-03-19,1,,,,
city_062,2022-03-19,1,,,,
city_076,2022-03-19,3,,,,
city_078,2022-03-19,8,,1,,100
city_079,2022-03-19,1,,,,
city_081,2022-03-19,2,,,,
city_088,2022-03-19,2,,,,
city_121,2022-03-19,1,1,,50,
city_125,2022-03-19,4,,,,
city_127,2022-03-19,1,,,,
city_133,2022-03-19,3,,1,,100
city_138,2022-03-19,1,,,,
city_144,2022-03-19,1,,,,
city_160,2022-03-19,7,,1,,100
city_172,2022-03-19,1,,,,
city_173,2022-03-19,8,,1,,100
city_176,2022-03-19,2,,1,,100
city_186,2022-03-19,1,,,,
city_193,2022-03-19,1,,,,
city_205,2022-03-19,1,,,,
city_223,2022-03-19,1,,,,
city_235,2022-03-19,1,,,,
city_254,2022-03-19,1,,,,
city_257,2022-03-19,1,,,,
city_264,2022-03-19,1,,,,
city_277,2022-03-19,1,,,,
city_290,2022-03-19,3,,,,
city_324,2022-03-19,1,,,,
city_331,2022-03-19,1,,,,
city_336,2022-03-19,1,,,,
city_345,2022-03-19,1,,,,
city_374,2022-03-19,28,1,5,50,100
city_386,2022-03-19,1,,,,
city_399,2022-03-19,1,,,,
"Miami, FL",2022-03-19,3,,,,
city_411,2022-03-19,2,,1,,100
city_412,2022-03-19,1,,,,
city_418,2022-03-19,1,,,,
city_440,2022-03-19,3,,,,
city_443,2022-03-19,1,1,,50,
city_447,2022-03-19,21,2,1,50,100
city_452,2022-03-19,2,,,,
city_464,2022-03-19,1,,,,
city_467,2022-03-19,1,,,,
city_471,2022-03-19,1,,,,
city_494,2022-03-19,6,1,1,50,100
city_495,2022-03-19,1,,,,
city_510,2022-03-19,4,,1,,100
city_512,2022-03-19,1,,,,
city_515,2022-03-19,2,,,,
city_529,2022-03-19,1,,,,
city_532,2022-03-19,4,,1,,100
city_538,2022-03-19,3,,,,
city_548,2022-03-19,1,1,,50,
city_552,2022-03-19,1,,1,,100
city_559,2022-03-19,4,1,,50,
"San Francisco, CA",2022-03-19,9,,2,,100
city_561,2022-03-19,9,,3,,100
city_566,2022-03-19,4,,,,
city_574,2022-03-19,10,,,,
city_599,2022-03-19,1,,,,
city_607,2022-03-19,2,,,,
city_611,2022-03-19,1,,,,
city_638,2022-03-19,1,,1,,100
city_640,2022-03-19,1,,,,
city_643,2022-03-19,1,,,,
city_645,2022-03-19,1,,,,
city_654,2022-03-19,1,,,,
city_673,2022-03-19,9,,1,,100
city_690,2022-03-19,1,,,,
city_697,2022-03-19,1,,,,
city_704,2022-03-20,2,,,,
city_005,2022-03-20,1,,,,
city_016,2022-03-20,1,,,,
city_036,2022-03-20,3,,1,,100
city_045,2022-03-20,4,,,,
city_047,2022-03-20,2,,,,
city_048,2022-03-20,1,,,,
city_066,2022-03-20,1,,,,
city_076,2022-03-20,1,,,,
city_078,2022-03-20,13,,1,,100
city_079,2022-03-20,2,,1,,100
city_081,2022-03-20,1,,1,,100
city_085,2022-03-20,1,1,,50,
city_097,2022-03-20,2,,,,
city_105,2022-03-20,1,,,,
city_120,2022-03-20,2,,,,
city_125,2022-03-20,8,,1,,100
city_133,2022-03-20,1,,1,,100
city_137,2022-03-20,1,,,,
city_138,2022-03-20,1,,,,
city_144,2022-03-20,1,,,,
city_160,2022-03-20,7,,2,,100
city_173,2022-03-20,7,,1,,100
city_176,2022-03-20,3,,,,
city_186,2022-03-20,1,,,,
city_220,2022-03-20,1,,,,
city_257,2022-03-20,1,,,,
city_259,2022-03-20,1,,,,
city_273,2022-03-20,2,,,,
city_284,2022-03-20,1,,,,
city_290,2022-03-20,4,,1,,100
city_300,2022-03-20,1,,1,,100
city_324,2022-03-20,2,,,,
city_333,2022-03-20,1,,,,
city_374,2022-03-20,18,,2,,100
"Miami, FL",2022-03-20,3,,,,
city_408,2022-03-20,1,,,,
city_411,2022-03-20,4,1,,50,
city_431,2022-03-20,1,,,,
city_440,2022-03-20,1,,,,
city_444,2022-03-20,1,,,,
city_447,2022-03-20,35,3,2,50,100
city_449,2022-03-20,1,,1,,100
city_466,2022-03-20,1,,,,
city_467,2022-03-20,1,,,,
city_480,2022-03-20,1,,,,
city_492,2022-03-20,1,,,,
city_494,2022-03-20,3,,,,
city_495,2022-03-20,4,,1,,100
city_508,2022-03-20,1,,,,
city_509,2022-03-20,1,,,,
city_510,2022-03-20,7,,,,
city_512,2022-03-20,2,,1,,100
city_515,2022-03-20,1,,,,
city_516,2022-03-20,1,,,,
city_527,2022-03-20,1,,,,
city_532,2022-03-20,4,,,,
city_548,2022-03-20,2,,,,
city_552,2022-03-20,1,,,,
city_556,2022-03-20,1,1,,50,
city_559,2022-03-20,5,1,,50,
"San Francisco, CA",2022-03-20,13,2,4,50,100
city_561,2022-03-20,3,1,,50,
city_574,2022-03-20,8,,1,,100
city_601,2022-03-20,3,,,,
city_607,2022-03-20,1,,,,
city_629,2022-03-20,1,,,,
city_643,2022-03-20,1,,,,
city_666,2022-03-20,1,,,,
city_673,2022-03-20,9,,4,,100
city_690,2022-03-20,1,,1,,100
city_704,2022-03-21,1,,,,
city_036,2022-03-21,7,,,,
city_047,2022-03-21,3,,,,
city_076,2022-03-21,3,,,,
city_078,2022-03-21,3,,,,
city_079,2022-03-21,1,,,,
city_085,2022-03-21,1,,,,
city_088,2022-03-21,1,,,,
city_104,2022-03-21,1,,,,
city_120,2022-03-21,1,1,,50,
city_121,2022-03-21,2,,,,
city_125,2022-03-21,5,,2,,100
city_127,2022-03-21,1,,,,
city_133,2022-03-21,1,,,,
city_158,2022-03-21,1,,,,
city_160,2022-03-21,8,,1,,100
city_173,2022-03-21,4,,,,
city_176,2022-03-21,2,,,,
city_223,2022-03-21,1,,,,
city_235,2022-03-21,1,,,,
city_242,2022-03-21,1,,,,
city_254,2022-03-21,2,,,,
city_260,2022-03-21,1,,,,
city_290,2022-03-21,5,,1,,100
city_301,2022-03-21,1,,,,
city_306,2022-03-21,1,,,,
city_331,2022-03-21,1,,,,
city_345,2022-03-21,2,,,,
city_366,2022-03-21,1,,,,
city_374,2022-03-21,14,,2,,100
city_384,2022-03-21,1,,,,
"Miami, FL",2022-03-21,4,,1,,100
city_410,2022-03-21,1,,,,
city_411,2022-03-21,1,,,,
city_443,2022-03-21,1,,,,
city_444,2022-03-21,1,,,,
city_447,2022-03-21,29,3,4,50,100
city_452,2022-03-21,1,,,,
city_464,2022-03-21,1,,,,
city_471,2022-03-21,1,,,,
city_494,2022-03-21,5,,,,
city_495,2022-03-21,1,1,,50,
city_510,2022-03-21,1,,,,
city_516,2022-03-21,1,,,,
city_522,2022-03-21,2,,,,
city_532,2022-03-21,3,,1,,100
city_538,2022-03-21,1,,,,
city_548,2022-03-21,1,,1,,100
city_556,2022-03-21,1,,,,
city_559,2022-03-21,3,,,,
"San Francisco, CA",2022-03-21,14,1,1,50,100
city_561,2022-03-21,5,,,,
city_563,2022-03-21,1,,,,
city_568,2022-03-21,1,,1,,100
city_574,2022-03-21,12,1,1,50,100
city_607,2022-03-21,1,,,,
city_629,2022-03-21,2,,,,
city_645,2022-03-21,2,,,,
city_673,2022-03-21,4,1,,50,
city_698,2022-03-21,1,,,,
city_704,2022-03-22,1,,,,
city_036,2022-03-22,2,,,,
city_045,2022-03-22,4,1,,50,
city_046,2022-03-22,1,,,,
city_047,2022-03-22,1,,,,
city_078,2022-03-22,3,,,,
city_081,2022-03-22,1,,,,
city_085,2022-03-22,1,,1,,100
city_088,2022-03-22,1,,,,
city_120,2022-03-22,2,,,,
city_121,2022-03-22,1,,,,
city_125,2022-03-22,4,,2,,100
city_133,2022-03-22,3,,,,
city_160,2022-03-22,2,,,,
city_165,2022-03-22,1,,,,
city_173,2022-03-22,5,,1,,100
city_176,2022-03-22,1,,,,
city_194,2022-03-22,1,,,,
city_204,2022-03-22,1,,,,
city_206,2022-03-22,1,,,,
city_273,2022-03-22,2,,1,,100
city_290,2022-03-22,2,,,,
city_306,2022-03-22,1,,,,
city_339,2022-03-22,1,,,,
city_345,2022-03-22,1,,,,
city_357,2022-03-22,1,,,,
city_366,2022-03-22,1,,,,
city_374,2022-03-22,16,2,6,50,100
city_380,2022-03-22,1,,,,
city_381,2022-03-22,1,,,,
city_382,2022-03-22,1,,,,
city_410,2022-03-22,2,,,,
city_440,2022-03-22,1,,,,
city_447,2022-03-22,25,3,2,50,100
city_449,2022-03-22,1,,,,
city_494,2022-03-22,5,,,,
city_495,2022-03-22,2,,,,
city_499,2022-03-22,3,,,,
city_509,2022-03-22,1,1,,50,
city_512,2022-03-22,2,,,,
city_519,2022-03-22,2,,,,
city_529,2022-03-22,1,,,,
city_532,2022-03-22,2,,1,,100
city_537,2022-03-22,1,,,,
city_548,2022-03-22,3,1,1,50,100
city_556,2022-03-22,1,1,,50,
city_558,2022-03-22,1,,,,
city_559,2022-03-22,1,,,,
"San Francisco, CA",2022-03-22,6,,,,
city_561,2022-03-22,5,1,,50,
city_574,2022-03-22,4,1,,50,
city_582,2022-03-22,1,,,,
city_601,2022-03-22,1,,,,
city_607,2022-03-22,2,,,,
city_611,2022-03-22,1,,,,
city_619,2022-03-22,1,,1,,100
city_629,2022-03-22,2,,,,
city_660,2022-03-22,1,,1,,100
city_673,2022-03-22,14,1,3,50,100
city_009,2022-03-23,1,,,,
city_027,2022-03-23,1,,,,
city_045,2022-03-23,2,1,,50,
city_055,2022-03-23,1,,,,
city_063,2022-03-23,1,,,,
city_078,2022-03-23,3,,1,,100
city_079,2022-03-23,2,,,,
city_088,2022-03-23,2,,,,
city_121,2022-03-23,2,,,,
city_125,2022-03-23,5,1,,50,
city_133,2022-03-23,1,,,,
city_141,2022-03-23,1,,,,
city_160,2022-03-23,3,,1,,100
city_173,2022-03-23,3,,,,
city_176,2022-03-23,3,,1,,100
city_191,2022-03-23,1,,,,
city_213,2022-03-23,1,,,,
city_223,2022-03-23,1,,,,
city_290,2022-03-23,2,,,,
city_300,2022-03-23,1,,,,
city_324,2022-03-23,2,,,,
city_350,2022-03-23,1,,,,
city_351,2022-03-23,1,,,,
city_374,2022-03-23,15,,5,,100
city_375,2022-03-23,2,,,,
city_376,2022-03-23,1,,,,
city_384,2022-03-23,1,,,,
"Miami, FL",2022-03-23,2,,,,
city_440,2022-03-23,1,,,,
city_444,2022-03-23,1,,,,
city_447,2022-03-23,24,2,6,50,100
city_471,2022-03-23,1,,,,
city_480,2022-03-23,1,,,,
city_494,2022-03-23,1,,,,
city_495,2022-03-23,2,,,,
city_508,2022-03-23,1,,,,
city_515,2022-03-23,2,,1,,100
city_527,2022-03-23,1,,,,
city_532,2022-03-23,3,,1,,100
city_544,2022-03-23,1,,,,
city_548,2022-03-23,2,,,,
city_556,2022-03-23,1,,,,
city_559,2022-03-23,5,,2,,100
"San Francisco, CA",2022-03-23,14,2,1,50,100
city_561,2022-03-23,3,,1,,100
city_566,2022-03-23,1,,,,
city_569,2022-03-23,1,,,,
city_574,2022-03-23,3,,,,
city_619,2022-03-23,1,,,,
city_629,2022-03-23,2,1,,50,
city_636,2022-03-23,2,,,,
city_643,2022-03-23,1,,1,,100
city_661,2022-03-23,1,,,,
city_673,2022-03-23,7,,4,,100
city_688,2022-03-23,1,,,,
city_697,2022-03-23,1,1,,50,
city_704,2022-03-24,1,,,,
city_002,2022-03-24,1,,,,
city_009,2022-03-24,1,,,,
city_013,2022-03-24,1,,1,,100
city_045,2022-03-24,1,,,,
city_047,2022-03-24,4,,,,
city_071,2022-03-24,1,,,,
city_072,2022-03-24,1,,,,
city_078,2022-03-24,1,,,,
city_088,2022-03-24,1,,1,,100
city_097,2022-03-24,1,,,,
city_122,2022-03-24,1,,,,
city_125,2022-03-24,10,,2,,100
city_127,2022-03-24,1,,,,
city_144,2022-03-24,1,,,,
city_160,2022-03-24,2,,,,
city_173,2022-03-24,2,,1,,100
city_176,2022-03-24,3,,,,
city_213,2022-03-24,2,,,,
city_249,2022-03-24,1,,,,
city_290,2022-03-24,1,,1,,100
city_300,2022-03-24,1,,,,
city_358,2022-03-24,1,,,,
city_374,2022-03-24,12,1,,50,
"Miami, FL",2022-03-24,4,,,,
city_410,2022-03-24,1,,,,
city_411,2022-03-24,1,,,,
city_447,2022-03-24,21,,5,,100
city_461,2022-03-24,1,,,,
city_464,2022-03-24,1,,,,
city_470,2022-03-24,1,,,,
city_471,2022-03-24,1,,,,
city_494,2022-03-24,5,,1,,100
city_499,2022-03-24,2,1,,50,
city_500,2022-03-24,1,,,,
city_510,2022-03-24,4,,,,
city_516,2022-03-24,1,,,,
city_532,2022-03-24,2,,1,,100
city_538,2022-03-24,2,,,,
city_548,2022-03-24,2,,,,
city_556,2022-03-24,4,,1,,100
city_558,2022-03-24,1,,,,
city_559,2022-03-24,2,,,,
"San Francisco, CA",2022-03-24,9,3,1,50,100
city_561,2022-03-24,2,,,,
city_570,2022-03-24,1,,1,,100
city_574,2022-03-24,2,,,,
city_592,2022-03-24,1,1,,50,
city_629,2022-03-24,1,,,,
city_673,2022-03-24,5,,1,,100
city_674,2022-03-24,1,,,,
city_685,2022-03-24,2,,,,
city_704,2022-03-25,2,,,,
city_009,2022-03-25,1,,,,
city_027,2022-03-25,1,,,,
city_036,2022-03-25,5,,,,
city_045,2022-03-25,4,1,,50,
city_047,2022-03-25,3,2,,50,
city_076,2022-03-25,1,,,,
city_093,2022-03-25,2,,,,
city_097,2022-03-25,1,1,,50,
city_125,2022-03-25,3,1,1,50,100
city_133,2022-03-25,1,,,,
city_144,2022-03-25,1,,,,
city_172,2022-03-25,1,,,,
city_173,2022-03-25,3,,,,
city_207,2022-03-25,1,,,,
city_213,2022-03-25,1,,,,
city_254,2022-03-25,1,,,,
city_271,2022-03-25,1,,,,
city_290,2022-03-25,2,,,,
city_302,2022-03-25,1,,,,
city_324,2022-03-25,3,,,,
city_337,2022-03-25,1,,,,
city_374,2022-03-25,6,,1,,100
"Miami, FL",2022-03-25,1,,,,
city_411,2022-03-25,2,,,,
city_417,2022-03-25,1,,,,
city_443,2022-03-25,1,,,,
city_447,2022-03-25,10,1,,50,
city_476,2022-03-25,1,,,,
city_491,2022-03-25,1,,,,
city_494,2022-03-25,4,,,,
city_501,2022-03-25,1,,,,
city_510,2022-03-25,3,,,,
city_515,2022-03-25,2,,,,
city_519,2022-03-25,1,,,,
city_532,2022-03-25,5,,1,,100
city_548,2022-03-25,1,1,,50,
city_556,2022-03-25,1,,,,
city_559,2022-03-25,6,,2,,100
"San Francisco, CA",2022-03-25,9,1,1,50,100
city_561,2022-03-25,6,,1,,100
city_574,2022-03-25,3,,,,
city_607,2022-03-25,2,,2,,100
city_629,2022-03-25,4,,,,
city_673,2022-03-25,7,1,,50,
city_694,2022-03-25,1,,,,
city_036,2022-03-26,2,,,,
city_045,2022-03-26,4,,,,
city_047,2022-03-26,1,,,,
city_063,2022-03-26,1,,,,
city_078,2022-03-26,12,1,2,50,100
city_088,2022-03-26,1,,,,
city_106,2022-03-26,1,,,,
city_121,2022-03-26,2,,,,
city_122,2022-03-26,1,1,,50,
city_125,2022-03-26,6,,,,
city_127,2022-03-26,1,,,,
city_140,2022-03-26,1,,,,
city_144,2022-03-26,1,,,,
city_160,2022-03-26,5,,,,
city_173,2022-03-26,8,,3,,100
city_176,2022-03-26,4,,,,
city_188,2022-03-26,1,,,,
city_194,2022-03-26,1,,,,
city_300,2022-03-26,2,,,,
city_324,2022-03-26,3,,,,
city_345,2022-03-26,1,,,,
city_374,2022-03-26,13,1,4,50,100
"Miami, FL",2022-03-26,1,,,,
city_411,2022-03-26,7,,1,,100
city_437,2022-03-26,1,,,,
city_439,2022-03-26,1,,,,
city_440,2022-03-26,2,1,,50,
city_447,2022-03-26,24,2,5,50,100
city_452,2022-03-26,1,,,,
city_456,2022-03-26,1,,,,
city_494,2022-03-26,3,1,,50,
